category,temperature,humidity,v_no2,v_etoh,v_voc,v_co
3,19.9,48.7,0.3278,1.3361,2.0135,2.4666
3,20.0,48.7,0.3108,1.3319,2.0175,2.4691
3,19.9,48.7,0.3229,1.3246,2.0024,2.4309
3,19.9,48.7,0.3185,1.3264,2.0045,2.4546
3,19.9,48.7,0.3159,1.3242,1.9852,2.4872
3,20.0,48.7,0.3215,1.3218,2.0065,2.4841
3,20.0,48.7,0.3275,1.3225,1.9977,2.4938
3,19.9,48.7,0.3294,1.3238,1.994,2.5557
3,19.9,48.7,0.3311,1.324,1.9937,2.5598
3,20.0,48.7,0.3412,1.3226,1.9989,2.5878
3,20.0,48.7,0.3398,1.3239,1.9986,2.529
3,19.9,48.7,0.3554,1.3231,1.9987,2.5317
3,20.0,48.7,0.3247,1.3028,1.9971,2.4742
3,19.9,48.7,0.34,1.3068,1.9928,2.4752
3,19.9,48.7,0.32,1.3102,2.0036,2.4586
3,19.9,48.7,0.3198,1.3043,1.9985,2.4439
3,19.9,48.7,0.3131,1.3029,1.9932,2.4673
3,19.9,48.7,0.3195,1.3066,2.0014,2.5092
3,19.9,48.7,0.3261,1.3039,1.9953,2.4871
3,20.0,48.7,0.3335,1.3004,2.0114,2.5521
3,19.9,48.7,0.3314,1.2997,2.012,2.4746
3,19.9,48.7,0.328,1.3018,2.009,2.4742
3,19.9,48.7,0.3275,1.3098,2.0116,2.5408
3,20.0,48.7,0.3303,1.2979,1.9931,2.5966
3,19.9,48.7,0.3417,1.3044,2.0106,2.6159
3,20.0,48.7,0.3424,1.3027,2.0078,2.6071
3,20.0,48.7,0.3449,1.2969,2.0112,2.5789
3,19.9,48.7,0.3349,1.2947,2.0073,2.5285
3,19.9,48.7,0.3351,1.3101,2.0113,2.5612
3,20.0,48.7,0.3422,1.2946,2.0167,2.5964
3,19.9,48.7,0.3373,1.297,1.994,2.5917
3,19.9,48.7,0.3432,1.2993,2.0028,2.5704
3,20.0,48.7,0.3484,1.3043,1.9929,2.6236
3,19.9,48.7,0.3467,1.2987,2.0046,2.5879
3,19.9,48.7,0.3546,1.2975,2.0114,2.6348
3,19.9,48.7,0.3449,1.3077,2.0227,2.6056
3,20.0,48.7,0.3562,1.3025,2.0068,2.5754
3,19.9,48.7,0.3401,1.2974,2.011,2.5414
3,19.9,48.7,0.3403,1.2979,2.0123,2.4961
3,19.9,48.8,0.3444,1.2945,2.0033,2.5109
3,19.9,48.7,0.3288,1.2861,2.0067,2.4725
3,19.9,48.7,0.3372,1.2891,1.9892,2.4504
3,19.9,48.7,0.3312,1.2953,1.9852,2.4564
3,19.9,48.7,0.3284,1.2861,1.9885,2.5219
3,19.9,48.7,0.3279,1.2944,1.9931,2.5359
3,19.9,48.7,0.3346,1.2874,2.0008,2.5968
3,19.9,48.7,0.3555,1.2829,2.0,2.6328
3,19.9,48.8,0.343,1.2991,2.0081,2.6566
3,19.9,48.8,0.3582,1.3091,2.0362,2.6759
3,19.9,48.8,0.3526,1.3166,2.0413,2.6493
3,19.9,48.8,0.3493,1.2987,2.035,2.4983
3,19.9,48.8,0.3384,1.2977,2.0214,2.497
3,19.9,48.8,0.3448,1.3075,2.0167,2.5386
3,19.9,48.7,0.3431,1.3015,2.0014,2.5777
3,19.9,48.8,0.3327,1.3012,2.0108,2.6109
3,19.9,48.7,0.3453,1.3065,2.015,2.6272
3,19.9,48.8,0.3454,1.3095,2.0187,2.6085
3,19.9,48.7,0.3459,1.3079,2.0156,2.6091
3,19.9,48.8,0.3425,1.3035,2.0196,2.6279
3,19.9,48.8,0.3456,1.3084,2.0253,2.5916
3,19.9,48.8,0.35,1.3122,2.0167,2.5902
3,19.9,48.8,0.3535,1.3077,2.0085,2.5508
3,19.9,48.8,0.3456,1.2996,2.0058,2.5445
3,19.9,48.8,0.3426,1.3025,2.0092,2.5667
3,19.9,48.7,0.3492,1.302,2.0049,2.5816
3,19.9,48.8,0.3337,1.3026,2.0108,2.5524
3,19.9,48.7,0.3358,1.3082,2.0175,2.5121
3,19.9,48.7,0.3345,1.304,2.0102,2.5519
3,19.9,48.7,0.3411,1.3032,2.0159,2.5277
3,19.9,48.7,0.3472,1.292,2.0147,2.575
3,19.9,48.7,0.3354,1.296,2.0105,2.5953
3,19.9,48.8,0.3421,1.293,2.0094,2.5633
3,19.9,48.7,0.3403,1.2882,2.0091,2.5715
3,19.9,48.8,0.3384,1.2916,2.0074,2.5262
3,19.9,48.8,0.3348,1.2908,2.0141,2.4942
3,19.9,48.8,0.3413,1.2907,2.0035,2.5629
3,19.9,48.8,0.3376,1.296,1.9992,2.5283
3,19.9,48.7,0.3259,1.2889,2.0114,2.4593
3,19.9,48.8,0.3249,1.2831,2.0001,2.4579
3,19.9,48.8,0.3281,1.2861,2.0003,2.5172
3,19.9,48.8,0.3386,1.2904,2.0056,2.5996
3,19.9,48.8,0.3521,1.2911,2.0067,2.628
3,19.9,48.8,0.3474,1.3064,2.0201,2.663
3,19.9,48.8,0.3621,1.3227,2.03,2.6976
3,19.9,48.8,0.3553,1.3427,2.0432,2.6726
3,19.9,48.8,0.3744,1.3592,2.0481,2.6814
3,19.9,48.8,0.3752,1.3573,2.0461,2.6788
3,19.9,48.8,0.3732,1.357,2.0483,2.6645
3,19.9,48.8,0.3601,1.3588,2.0549,2.6387
3,19.9,48.8,0.3826,1.3487,2.0532,2.6129
3,19.9,48.8,0.3533,1.3522,2.0408,2.5973
3,19.9,48.8,0.345,1.3518,2.0467,2.5456
3,19.9,48.8,0.351,1.3283,2.0269,2.4492
3,19.9,48.8,0.3434,1.3372,2.0151,2.549
3,19.9,48.8,0.3508,1.3332,2.0118,2.6014
3,19.9,48.8,0.3543,1.3203,2.0321,2.6402
3,19.9,48.8,0.358,1.3613,2.0251,2.6787
3,19.9,48.8,0.362,1.3647,2.0533,2.6842
3,19.9,48.8,0.3659,1.3793,2.0484,2.6834
3,19.9,48.8,0.3719,1.377,2.0479,2.6581
3,19.9,48.8,0.364,1.3796,2.0504,2.6409
3,19.9,48.8,0.3691,1.3676,2.0484,2.6583
3,19.9,48.8,0.362,1.3576,2.0399,2.6121
3,19.9,48.8,0.357,1.3452,2.0518,2.5792
3,19.9,48.8,0.3685,1.3465,2.0401,2.5842
3,19.9,48.8,0.3458,1.3462,2.0441,2.5458
3,19.9,48.8,0.3496,1.3446,2.0325,2.5246
3,19.9,48.8,0.3357,1.3448,2.0304,2.5453
3,19.9,48.8,0.3453,1.3261,2.0166,2.5329
3,19.9,48.8,0.3554,1.3284,2.0148,2.5991
3,19.9,48.8,0.3471,1.3325,2.0082,2.5924
3,19.9,48.7,0.3527,1.3294,2.0233,2.6118
3,19.9,48.8,0.3539,1.3344,2.0337,2.6339
3,19.9,48.8,0.3548,1.3516,2.0355,2.6502
3,19.9,48.8,0.3602,1.3524,2.044,2.6581
3,19.9,48.8,0.3699,1.3617,2.0572,2.6722
3,19.9,48.8,0.3728,1.3634,2.0619,2.666
3,19.9,48.8,0.3717,1.3662,2.0469,2.6659
3,19.9,48.8,0.3629,1.3725,2.0534,2.6589
3,19.9,48.8,0.3626,1.366,2.0451,2.6397
3,19.9,48.8,0.372,1.3676,2.0537,2.6345
3,19.9,48.8,0.3705,1.3691,2.0517,2.6224
3,19.9,48.8,0.3589,1.3797,2.054,2.6439
3,19.9,48.8,0.3616,1.3692,2.0514,2.6368
3,19.9,48.8,0.3723,1.3669,2.0472,2.6524
3,19.9,48.8,0.3693,1.3808,2.0455,2.6495
3,19.9,48.8,0.3707,1.3777,2.0519,2.6595
3,19.9,48.8,0.3682,1.3819,2.0573,2.6604
3,19.9,48.8,0.3701,1.383,2.0627,2.6488
3,19.9,48.8,0.3671,1.3789,2.0613,2.6378
3,19.9,48.8,0.3711,1.3877,2.0575,2.6494
3,19.9,48.8,0.3774,1.3641,2.0468,2.631
3,19.9,48.8,0.3665,1.3823,2.0529,2.6195
3,19.9,48.8,0.3563,1.3709,2.0484,2.6189
3,19.9,48.8,0.3525,1.37,2.0457,2.5989
3,20.0,48.8,0.3657,1.3727,2.0431,2.6123
3,19.9,48.8,0.3651,1.3671,2.0464,2.6266
3,19.9,48.8,0.3761,1.3975,2.0454,2.6504
3,19.9,48.8,0.3754,1.3989,2.052,2.6455
3,19.9,48.8,0.3731,1.4089,2.0475,2.6375
3,19.9,48.8,0.3637,1.4303,2.067,2.6233
3,19.9,48.8,0.3633,1.413,2.0559,2.6258
3,19.9,48.8,0.364,1.398,2.0491,2.609
3,19.9,48.8,0.3655,1.4008,2.0511,2.6289
3,19.9,48.8,0.3691,1.3898,2.0555,2.6192
3,19.9,48.8,0.3644,1.3867,2.0466,2.6063
3,19.9,48.8,0.363,1.3831,2.047,2.5943
3,19.9,48.8,0.3651,1.3684,2.0351,2.5849
3,19.9,48.8,0.3531,1.3648,2.0424,2.5745
3,19.9,48.8,0.3656,1.3723,2.0363,2.5894
3,19.9,48.8,0.3601,1.3631,2.0229,2.5986
3,19.9,48.8,0.3589,1.3657,2.028,2.6168
3,19.9,48.8,0.3564,1.3599,2.0316,2.5636
3,19.9,48.8,0.3462,1.3508,2.0166,2.5585
3,19.9,48.8,0.3556,1.3571,2.0269,2.5091
3,19.9,48.8,0.3407,1.3362,2.0206,2.4764
3,19.9,48.7,0.3413,1.3331,2.0111,2.5485
3,19.9,48.8,0.3448,1.3392,2.0244,2.5478
3,19.9,48.8,0.3543,1.3357,2.0189,2.5707
3,19.9,48.8,0.3502,1.3213,2.02,2.5586
3,19.9,48.8,0.3386,1.3386,2.0255,2.6119
3,19.9,48.8,0.3484,1.3368,2.0256,2.6129
3,19.9,48.8,0.3481,1.3431,2.0292,2.6339
3,19.9,48.8,0.3569,1.3447,2.0375,2.6378
3,19.9,48.8,0.3566,1.3426,2.0503,2.6324
3,19.9,48.8,0.3565,1.3516,2.0302,2.6217
3,19.9,48.8,0.3595,1.3626,2.0263,2.6235
3,19.9,48.8,0.3525,1.3427,2.0235,2.5978
3,19.9,48.8,0.3489,1.3401,2.031,2.5884
3,19.9,48.8,0.3516,1.338,2.0267,2.5845
3,19.9,48.8,0.3546,1.3447,2.0252,2.5703
3,19.9,48.8,0.3464,1.3303,2.0122,2.5435
3,19.9,48.8,0.3376,1.3279,2.0038,2.4845
3,19.9,48.8,0.3416,1.332,2.006,2.5022
3,19.9,48.8,0.3475,1.3202,2.014,2.4477
3,19.9,48.8,0.3322,1.3102,2.0104,2.4379
3,19.9,48.8,0.3268,1.3008,2.0026,2.4281
3,19.9,48.8,0.3231,1.2952,2.0103,2.4366
3,19.9,48.8,0.3242,1.2959,1.9928,2.4513
3,19.9,48.8,0.3355,1.285,1.9946,2.4892
3,19.9,48.8,0.3204,1.3009,1.9956,2.5441
3,19.9,48.7,0.3324,1.3025,1.9927,2.5809
3,19.9,48.8,0.348,1.2959,1.9896,2.5442
4,19.9,49.0,0.379,1.4064,2.1187,2.5733
4,19.9,49.0,0.3789,1.4027,2.1308,2.5684
4,19.9,49.0,0.3817,1.4,2.131,2.5653
4,19.9,49.0,0.3789,1.3903,2.1152,2.5866
4,19.9,49.0,0.3754,1.404,2.1355,2.632
4,19.9,49.0,0.3875,1.4169,2.1481,2.6439
4,19.9,49.0,0.3829,1.406,2.1418,2.5951
4,19.9,49.0,0.3936,1.4103,2.1332,2.7147
4,19.9,49.0,0.412,1.416,2.1405,2.7129
4,19.9,49.0,0.4037,1.4321,2.1332,2.712
4,19.9,49.0,0.4226,1.4308,2.1424,2.7167
4,19.9,49.0,0.4222,1.4318,2.1355,2.7215
4,19.9,49.0,0.4173,1.431,2.1472,2.7108
4,19.9,49.1,0.4191,1.426,2.1373,2.669
4,19.9,49.0,0.4047,1.4197,2.138,2.6742
4,19.9,49.0,0.3853,1.4058,2.1198,2.5907
4,19.9,49.0,0.3831,1.4017,2.1209,2.6012
4,19.9,49.0,0.3769,1.3991,2.1243,2.5865
4,19.9,49.0,0.3795,1.3997,2.1211,2.6252
4,19.9,49.0,0.3719,1.4114,2.1335,2.6389
4,19.9,49.0,0.3875,1.4133,2.1188,2.6237
4,19.9,49.0,0.3891,1.4094,2.131,2.6051
4,19.9,49.0,0.3819,1.4018,2.1218,2.601
4,19.9,49.0,0.3853,1.4144,2.1362,2.5876
4,19.9,49.0,0.3826,1.4025,2.1342,2.6146
4,19.9,49.0,0.3745,1.3971,2.1294,2.5942
4,19.9,49.0,0.3863,1.3984,2.1279,2.6019
4,19.9,49.0,0.3915,1.3972,2.143,2.6218
4,19.9,49.0,0.3855,1.4026,2.1278,2.6149
4,19.9,49.0,0.3959,1.4092,2.1306,2.6585
4,19.9,49.0,0.3984,1.4023,2.1363,2.7165
4,19.9,49.0,0.3884,1.3999,2.1385,2.7022
4,19.9,49.0,0.4145,1.4037,2.1423,2.7015
4,19.9,49.1,0.4168,1.4025,2.1354,2.7029
4,19.9,49.0,0.4156,1.4116,2.1349,2.6571
4,19.9,49.0,0.4042,1.4011,2.1293,2.6041
4,19.9,49.0,0.3946,1.4024,2.1207,2.6665
4,19.9,49.0,0.4021,1.4085,2.1266,2.7134
4,19.9,49.0,0.4107,1.396,2.1273,2.7091
4,19.9,49.0,0.4126,1.4037,2.1276,2.7227
4,19.9,49.0,0.4287,1.4141,2.1617,2.7583
4,19.9,49.1,0.4311,1.4172,2.1401,2.7294
4,19.9,49.1,0.4226,1.4269,2.1503,2.7057
4,19.9,49.0,0.4148,1.4062,2.1496,2.6785
4,19.9,49.1,0.4202,1.4124,2.1599,2.6813
4,19.9,49.0,0.4157,1.4046,2.1554,2.6735
4,19.9,49.0,0.4181,1.4131,2.147,2.6836
4,19.9,49.0,0.4169,1.412,2.1477,2.6803
4,19.9,49.0,0.4065,1.4045,2.1477,2.6579
4,19.9,49.0,0.4179,1.414,2.1418,2.6906
4,19.9,49.0,0.3999,1.4002,2.14,2.7067
4,19.9,49.1,0.4158,1.42,2.143,2.7493
4,19.9,49.0,0.428,1.4285,2.1468,2.7462
4,19.9,49.0,0.4157,1.4225,2.1484,2.7236
4,19.9,49.0,0.429,1.4183,2.1629,2.7008
4,19.9,49.0,0.4091,1.4131,2.153,2.6312
4,19.9,49.0,0.3978,1.398,2.1568,2.567
4,19.9,49.0,0.3898,1.3992,2.1425,2.5378
4,19.9,49.0,0.3717,1.3934,2.1414,2.5394
4,19.9,49.0,0.3787,1.3825,2.12,2.5477
4,19.9,49.0,0.3651,1.3846,2.1231,2.5724
4,19.9,49.0,0.3893,1.3847,2.1141,2.6621
4,19.9,49.0,0.3945,1.381,2.1334,2.6956
4,19.9,49.0,0.4086,1.3885,2.1302,2.7044
4,19.9,49.0,0.416,1.3949,2.1404,2.6866
4,19.9,49.0,0.3968,1.3826,2.1185,2.6155
4,19.9,49.0,0.3994,1.3884,2.1185,2.5066
4,19.9,49.0,0.3855,1.3756,2.1106,2.5116
4,19.9,49.0,0.3739,1.3769,2.1086,2.5705
4,19.9,49.0,0.388,1.3769,2.1323,2.6228
4,19.9,49.0,0.3787,1.386,2.1163,2.5985
4,19.9,49.0,0.3754,1.3968,2.1341,2.5605
4,19.9,49.0,0.382,1.3907,2.1263,2.5748
4,19.9,49.0,0.3723,1.3852,2.1226,2.5753
4,19.9,49.0,0.366,1.3828,2.109,2.5427
4,19.9,49.0,0.3729,1.378,2.1121,2.5804
4,19.9,48.9,0.3668,1.389,2.1242,2.6198
4,19.9,49.0,0.3735,1.3823,2.1212,2.5978
4,19.9,49.0,0.3757,1.3732,2.1212,2.5346
4,19.9,49.0,0.3729,1.3744,2.1026,2.5967
4,19.9,48.9,0.3804,1.3861,2.1082,2.6555
4,19.9,48.9,0.387,1.3844,2.1084,2.7045
4,19.9,49.0,0.4003,1.3899,2.1179,2.7089
4,19.9,49.0,0.4045,1.3867,2.1333,2.7043
4,19.9,49.0,0.4188,1.3954,2.1243,2.7473
4,19.9,49.0,0.4236,1.3975,2.1364,2.7488
4,19.9,49.0,0.4266,1.4011,2.1427,2.6991
4,19.9,49.1,0.406,1.4002,2.1406,2.6308
4,19.9,49.0,0.3913,1.3981,2.1295,2.563
4,19.9,49.0,0.3855,1.3911,2.1276,2.5743
4,19.9,49.0,0.3783,1.3923,2.1364,2.6175
4,19.9,49.0,0.3792,1.3902,2.1305,2.5693
4,19.9,49.0,0.3758,1.3773,2.1348,2.5439
4,19.9,49.0,0.3615,1.3843,2.1245,2.5805
4,19.9,49.0,0.3745,1.3884,2.1176,2.6025
4,19.9,49.0,0.3824,1.3831,2.1245,2.6023
4,19.9,49.0,0.39,1.3855,2.1287,2.6997
4,19.9,49.0,0.404,1.3894,2.1286,2.7143
4,19.9,49.0,0.402,1.3831,2.138,2.709
4,19.9,49.0,0.3973,1.393,2.1367,2.6738
4,19.9,49.1,0.3929,1.3944,2.1418,2.613
4,19.9,49.0,0.3952,1.4024,2.134,2.6285
4,19.9,49.0,0.3953,1.3932,2.1381,2.6367
4,19.9,49.0,0.3911,1.3932,2.136,2.6217
4,19.9,49.0,0.3947,1.4045,2.1535,2.6502
4,19.9,49.0,0.3872,1.3975,2.1493,2.6457
4,19.9,49.0,0.3952,1.3933,2.1447,2.5784
4,19.9,49.0,0.3767,1.4044,2.137,2.5939
4,19.9,49.0,0.3823,1.4004,2.1469,2.6246
4,19.9,49.0,0.3769,1.3992,2.1315,2.5914
4,19.9,49.0,0.3733,1.4021,2.1288,2.6036
4,19.9,49.0,0.379,1.4048,2.1369,2.6084
4,19.9,49.0,0.3936,1.3907,2.1269,2.6092
4,19.9,49.0,0.381,1.3843,2.1289,2.626
4,19.9,49.0,0.3794,1.4034,2.1377,2.6277
4,19.9,49.0,0.3797,1.3869,2.1247,2.5968
4,19.9,49.0,0.3848,1.3928,2.1268,2.6308
4,19.9,49.0,0.377,1.3904,2.1275,2.628
4,19.9,49.0,0.3916,1.3849,2.125,2.6454
4,19.9,49.1,0.4003,1.3884,2.1226,2.6799
4,19.9,49.0,0.3839,1.3901,2.1215,2.6336
4,19.9,49.0,0.39,1.3892,2.1175,2.6789
4,19.9,49.0,0.395,1.3946,2.1246,2.6482
4,19.9,49.0,0.3955,1.3927,2.1194,2.6706
4,19.9,49.0,0.3869,1.3921,2.1249,2.6206
4,19.9,49.0,0.3925,1.3914,2.116,2.6282
4,19.9,49.0,0.3853,1.4002,2.1282,2.6231
4,19.9,49.0,0.3875,1.381,2.1349,2.6853
4,19.9,49.0,0.3947,1.3957,2.1246,2.7107
4,19.9,49.0,0.392,1.4055,2.1364,2.7058
4,19.9,49.0,0.4096,1.3959,2.1335,2.6866
4,19.9,49.0,0.4106,1.3951,2.1354,2.694
4,19.9,49.0,0.3996,1.3928,2.1376,2.6842
4,19.9,49.1,0.402,1.3892,2.1551,2.647
4,19.9,49.1,0.3932,1.3825,2.1424,2.6345
4,19.9,49.0,0.3973,1.3902,2.1282,2.6502
4,19.9,49.0,0.396,1.3949,2.1336,2.5946
4,19.9,49.0,0.3929,1.3885,2.1243,2.6303
4,19.9,49.0,0.3904,1.3939,2.1295,2.6434
4,19.9,49.0,0.3828,1.3936,2.1365,2.6609
4,19.9,49.0,0.4001,1.3862,2.1318,2.6499
4,19.9,49.0,0.3873,1.3797,2.1164,2.6182
4,19.9,49.0,0.3803,1.385,2.1171,2.6006
4,19.9,49.0,0.3862,1.3804,2.1124,2.6224
4,19.9,49.0,0.3934,1.3775,2.1129,2.6605
4,19.9,49.0,0.3873,1.3835,2.1162,2.6681
4,19.9,49.1,0.4027,1.38,2.1146,2.6906
4,19.9,49.0,0.3944,1.3819,2.1233,2.6905
4,19.8,49.0,0.409,1.3944,2.1206,2.6791
4,19.9,49.0,0.4093,1.3921,2.1206,2.7028
4,19.9,49.0,0.4074,1.381,2.1343,2.7002
4,19.9,49.0,0.4234,1.3975,2.1313,2.704
4,19.9,49.0,0.422,1.3887,2.1295,2.6966
4,19.9,49.1,0.4195,1.3977,2.1337,2.7008
4,19.9,49.0,0.424,1.3977,2.1259,2.707
4,19.9,49.0,0.4363,1.4151,2.144,2.7065
4,19.9,49.0,0.4298,1.414,2.1396,2.7038
4,19.9,49.1,0.4159,1.4162,2.1357,2.7092
4,19.9,49.0,0.4184,1.4141,2.1419,2.7086
4,19.9,49.0,0.434,1.4128,2.1403,2.707
4,19.9,49.0,0.4236,1.4198,2.1396,2.6865
4,19.9,49.0,0.4176,1.4203,2.1282,2.6793
4,19.9,49.0,0.4261,1.4093,2.1328,2.6554
4,19.9,49.0,0.4083,1.4133,2.1305,2.6402
4,19.9,49.0,0.3954,1.3953,2.1276,2.6095
4,19.9,49.0,0.4005,1.4004,2.1215,2.6198
4,19.9,49.0,0.3898,1.3968,2.1126,2.5704
4,19.9,49.0,0.3923,1.4003,2.1291,2.5965
4,19.9,49.0,0.3929,1.3951,2.1298,2.5779
4,19.9,49.0,0.3782,1.3907,2.12,2.6068
4,19.9,49.0,0.3762,1.3726,2.1204,2.5964
4,19.9,49.0,0.3867,1.3935,2.12,2.5966
4,19.9,49.0,0.3951,1.3843,2.1251,2.6186
4,19.9,49.0,0.3851,1.3867,2.1149,2.6492
4,19.9,49.0,0.402,1.398,2.1186,2.7148
4,19.9,49.0,0.4087,1.3951,2.1178,2.711
4,19.9,49.0,0.4128,1.3958,2.1162,2.6771
4,19.9,49.0,0.4051,1.4069,2.1181,2.6716
4,19.9,49.0,0.4163,1.3993,2.1254,2.6822
4,19.9,49.0,0.409,1.3951,2.1234,2.672
4,19.9,49.0,0.4054,1.3938,2.1156,2.6516
4,19.9,49.0,0.398,1.3819,2.1088,2.615
4,19.9,49.0,0.4054,1.3731,2.1041,2.6196
4,19.9,49.0,0.398,1.3807,2.0985,2.685
4,19.9,49.0,0.3999,1.3901,2.1089,2.6901
4,19.9,49.0,0.4182,1.3826,2.118,2.6535
4,19.9,49.0,0.4009,1.3757,2.1077,2.6292
4,19.9,49.0,0.3879,1.3821,2.1045,2.6307
4,19.9,49.0,0.3849,1.381,2.1048,2.6069
4,19.9,48.9,0.3877,1.3696,2.0916,2.6102
4,19.9,49.0,0.3877,1.3691,2.0888,2.6156
4,19.9,49.0,0.3832,1.372,2.093,2.6205
4,19.9,49.0,0.3826,1.3754,2.0966,2.6105
4,19.9,49.0,0.387,1.3753,2.086,2.5444
4,19.9,49.0,0.3749,1.3621,2.0935,2.5509
4,19.9,49.0,0.3613,1.3601,2.0948,2.5449
4,19.9,49.0,0.3677,1.3574,2.0809,2.5306
4,19.9,49.0,0.3502,1.356,2.0875,2.5395
4,19.9,49.0,0.3637,1.3561,2.0816,2.5363
4,19.9,49.0,0.3661,1.3432,2.0747,2.6151
4,19.9,48.9,0.3625,1.3538,2.0762,2.5852
4,19.9,49.0,0.3759,1.3474,2.0759,2.5885
4,19.9,49.0,0.3674,1.3466,2.0873,2.5464
4,19.9,49.0,0.3695,1.3518,2.0776,2.5412
4,19.9,49.0,0.3663,1.3515,2.0941,2.548
4,19.9,49.0,0.3747,1.3554,2.0967,2.62
4,19.9,49.0,0.3683,1.3634,2.0987,2.6435
4,19.9,49.0,0.3837,1.3699,2.106,2.603
4,19.9,49.0,0.383,1.3691,2.1056,2.5844
4,19.9,49.0,0.3757,1.3598,2.0942,2.5796
4,19.9,49.0,0.3798,1.3696,2.1034,2.5752
4,19.9,49.0,0.3652,1.3614,2.0943,2.6094
4,19.9,49.0,0.3722,1.3606,2.107,2.6136
4,19.9,49.0,0.3839,1.3604,2.1181,2.5995
4,19.8,49.0,0.3817,1.3584,2.107,2.5585
4,19.9,49.0,0.3659,1.3491,2.103,2.592
4,19.9,49.0,0.3813,1.3595,2.1013,2.559
4,19.9,49.0,0.3774,1.3518,2.1054,2.5416
4,19.9,49.0,0.3715,1.3439,2.0985,2.5535
4,19.9,49.0,0.3761,1.3523,2.1033,2.5744
4,19.9,49.0,0.368,1.3481,2.1017,2.5911
4,19.9,49.0,0.3683,1.3647,2.0938,2.5892
4,19.9,49.0,0.3712,1.3527,2.1007,2.5954
4,19.9,49.0,0.3625,1.3606,2.1115,2.6429
4,19.9,49.0,0.3848,1.3647,2.095,2.6821
4,19.9,49.0,0.3891,1.3632,2.1191,2.6602
4,19.9,49.0,0.3957,1.3562,2.1173,2.6412
4,19.9,49.0,0.3945,1.3779,2.1187,2.6488
4,19.9,49.1,0.3875,1.369,2.1162,2.5896
4,19.9,49.1,0.3818,1.3642,2.1283,2.6002
4,19.8,49.1,0.3727,1.3672,2.1087,2.5624
4,19.9,49.1,0.3641,1.3728,2.1088,2.589
4,19.9,49.0,0.3662,1.3644,2.1202,2.5786
4,19.9,49.0,0.3736,1.3728,2.1075,2.5857
4,19.8,49.0,0.3818,1.3633,2.1055,2.5699
4,19.9,49.1,0.3634,1.3696,2.1203,2.6201
4,19.9,49.0,0.3735,1.3531,2.1061,2.5669
4,19.9,49.0,0.3681,1.3701,2.1173,2.6783
4,19.9,49.0,0.3829,1.3893,2.1121,2.7164
4,19.9,49.1,0.3921,1.3993,2.1308,2.6896
4,19.9,49.1,0.3972,1.4047,2.1421,2.7175
4,19.9,49.1,0.3935,1.4035,2.1553,2.6718
4,19.9,49.1,0.3906,1.4044,2.1453,2.6573
4,19.9,49.1,0.3873,1.4078,2.1439,2.672
4,19.9,49.1,0.377,1.4206,2.1267,2.6805
4,19.9,49.0,0.3792,1.4192,2.134,2.5827
4,19.9,49.0,0.3662,1.4009,2.125,2.4848
4,19.9,49.0,0.3688,1.3989,2.1092,2.5474
4,19.9,49.0,0.3601,1.3872,2.1141,2.5436
4,19.9,49.0,0.3671,1.3941,2.1123,2.6086
4,19.9,49.0,0.3781,1.3886,2.124,2.6446
4,19.9,49.0,0.3834,1.4033,2.1271,2.6446
4,19.9,49.0,0.3876,1.3861,2.1473,2.6187
4,19.9,49.0,0.3958,1.4094,2.1441,2.6507
4,19.9,49.0,0.3804,1.3966,2.1218,2.5469
4,19.9,49.0,0.3844,1.3931,2.1299,2.6335
4,19.9,49.0,0.3918,1.3963,2.1361,2.6332
4,19.9,49.0,0.395,1.4071,2.1421,2.6395
4,19.9,49.0,0.3799,1.4053,2.1328,2.6211
4,19.9,49.0,0.3851,1.4165,2.131,2.6434
4,19.9,49.0,0.3806,1.4064,2.1411,2.5585
4,19.9,49.0,0.3822,1.4115,2.1409,2.6077
4,19.9,49.0,0.3786,1.4187,2.1297,2.6059
4,19.9,49.0,0.379,1.4091,2.1297,2.6714
4,19.9,49.0,0.3933,1.4076,2.1375,2.6998
4,19.9,49.0,0.4158,1.4065,2.1399,2.7323
4,19.9,49.0,0.4084,1.4178,2.1525,2.7455
4,19.9,49.0,0.415,1.4066,2.152,2.7338
4,19.9,49.0,0.4286,1.4205,2.1497,2.6969
4,19.9,49.0,0.4146,1.4049,2.1514,2.6452
4,19.9,49.0,0.3997,1.4122,2.142,2.5495
4,19.9,49.0,0.3793,1.4032,2.1241,2.4933
4,19.9,49.0,0.385,1.3879,2.1149,2.5594
4,19.9,49.0,0.3855,1.401,2.1334,2.6381
4,19.9,49.0,0.3923,1.4185,2.1399,2.6607
4,19.9,49.0,0.39,1.421,2.1341,2.6481
4,19.9,49.0,0.3951,1.412,2.1501,2.6894
4,19.9,49.0,0.4071,1.3988,2.1463,2.6724
4,19.9,49.0,0.4078,1.4201,2.1514,2.6518
4,19.9,49.0,0.3878,1.4038,2.1526,2.6635
4,19.9,49.0,0.4172,1.4128,2.1521,2.6969
4,19.9,49.0,0.4044,1.4139,2.1545,2.6818
4,19.9,49.0,0.4069,1.4113,2.1484,2.6746
4,19.9,49.1,0.3933,1.405,2.1511,2.6521
4,19.9,49.0,0.4016,1.4032,2.1401,2.6781
4,19.9,49.0,0.399,1.4018,2.1399,2.6682
4,19.9,49.0,0.3927,1.3879,2.1423,2.6648
4,19.9,49.0,0.3861,1.3891,2.1363,2.6533
4,19.9,49.0,0.3988,1.3861,2.1372,2.6338
